ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
655,284.388,1.7572174550319886e+30,1120077000.0,5560.5,1.381457836905003e+26,5.70426,0.05995707758426,8.660069086741029
656,550.183,2.820932228435941e+30,3318488999.9999995,6716.5,5.740068135833197e+26,2.06313,0.0356380849677427,6.637642324284201
657,87.4715,1.7904079925936803e+30,1001808000.0,5624.7,7.987666684600614e+27,0.8490649,0.0169450819329074,22.13903776092716
658,344.084,1.825304585824432e+30,1029636000.0,5692.2,5.900592753490283e+26,4.04003,0.0482466600040985,6.606111301986877
659,319.036,1.8786496458355185e+30,1034283276.0,5731.0,4.148888043891044e+26,4.5372221,0.0526309290243126,7.118897077106764
660,519.229,3.241108089237823e+30,1829691000.0,6217.0,1.8409391485175257e+27,18.251985,0.1596768064226197,21.97330599144175
661,341.514,2.8399463978244915e+30,1467927000.0,6742.0,3.351123435048727e+27,1.97741,0.0347216437620057,17.79763873333319
662,235.782,2.409704212052201e+30,862668000.0,6259.0,4.055569320152361e+26,11.44192,0.105946414129008,7.156960531399553
663,141.812,2.619232902177008e+30,896367708.0,6446.0,6.692086776281547e+26,11.2366049,0.1076251719069421,6.509611822304572
664,713.878,2.7206418055826084e+30,1936905327.0,6582.0,2.7890776775821795e+26,12.3810081,0.1162769253573339,7.6191639829104965
665,511.363,1.721183491355199e+30,939195000.0000001,5490.8,7.136986426431254e+26,3.5115299,0.0430895921100834,6.488091630673843
666,23.8853,9.297804555384088e+29,368721000.0,3469.0,1.2800507856978992e+26,6.44049,0.0525821681564883,8.742307688071781
667,324.413,1.411771008195616e+30,486989999.99999994,4405.0,6.699500200275118e+26,4.1480467,0.0450769415931265,14.949920164322553
668,221.791,1.4947539794699448e+30,2754972000.0,4913.0,5.606325159291171e+26,8.13664,0.0719867199687354,6.662759453065981
669,278.402,1.4385482617838197e+30,438291000.0,4701.0,5.7941274088231834e+26,10.7448417,0.0855474834509125,6.627183903716786
670,440.708,2.10895721910912e+30,869625000.0,6017.0,6.647095115493222e+26,4.3170598,0.0529151922481206,6.511092145043313
671,84.5362,1.8754681900424017e+30,680204673.9,5729.0,5.587981377358946e+25,6.2567421,0.0651680133973992,10.172015444651148
672,318.244,2.0163470293813582e+30,1092249000.0,5856.2,7.428433550024805e+26,19.8875338,0.1443249643860071,6.584938680209624
673,534.436,1.7149796525586206e+30,1137907791.0,5478.8,4.9193507811936827e+27,7.0673086,0.0686048426957991,20.46197623499961
674,745.116,2.1872508577678563e+30,765270000.0000001,5700.0,1.746045377975385e+27,2.8126548,0.0402575881181977,14.616722064010897
675,766.601,2.0246983508382907e+30,1085292000.0,5873.0,3.0081537861862067e+27,4.7156367,0.0553663738610953,16.92459520504488
676,350.351,4.4142699129496736e+30,1433142000.0,6820.0,3.3592394771917736e+27,2.69155,0.0494035920927048,17.352659943429316
677,58.0624,1.287165315238452e+30,438291000.0,4138.1,4.8140587201864465e+25,6.63371,0.05976975964404551,10.416311236346084
678,1039.14,1.531526307337661e+30,1370529000.0,5051.7,2.824930009252817e+27,0.8118599,0.015612098869265498,16.402435881894682
679,53.974,2.015104273212172e+30,760198347.0,5853.7,4.769563980116942e+25,16.7100422,0.1284842669421764,10.42644889044392
680,1695.32,2.376149795484171e+30,1954917000.0,6232.0,1.1268320849838624e+27,0.5993364,0.0147628697164337,8.99523251424857
681,377.872,1.6954375603494e+30,1383462063.0,5441.0,3.6635623379563516e+26,10.5305789,0.0891581762400044,7.3074991002762175
682,366.987,2.666805608333459e+30,1252260000.0,6509.8,5.731967510132113e+26,18.0954753,0.1487565834184029,6.639194822950643
683,347.85,1.869105278456168e+30,660915000.0,5295.0,6.68052144616669e+26,4.301219,0.0507079697625669,5.6557018935581285
684,124.68,1.5331965716290472e+30,569312181.0,5058.0,1.5534800684822862e+26,3.7701296,0.0434712916739395,8.487737462713316
685,302.295,2.679630851999461e+30,1259217000.0,6527.0,7.647511638112886e+27,5.01036,0.0632950901486327,22.086682401057484
